"","names","descriptions","total_funding","wordcount","average_score","score_sd","num_responses","funding_dummy","clean_text","dup1","dup2","match","Infrastructure","Telecommunications","Logistics","Small.and.Medium.Businesses","Hospitality","E.Commerce","Delivery","Mobile","Property.Management","NFC","Film.Distribution","Internet","RFID","Fashion","Mobile.Advertising","Social.Media","Agriculture","Internet.of.Things","Mobile.Devices","Information.Technology","Information.Services","Customer.Service","Tourism","Travel","Corporate.Training","Training","Financial.Services","Payments","Beauty","Location.Based.Services","News","Search","Shopping","Price.Comparison","Furniture","Education","Professional.Services","Real.Estate","Publishing","Outsourcing","Consulting","Social.Recruiting","Curated.Web","Non.Profit","Communities","Venture.Capital","Hardware","Software","Manufacturing","Credit","Banking","Marketing","Business.Intelligence","Social.Entrepreneurship","Oil.and.Gas","Legal","Satellite.Communication","Communications.Infrastructure","E.Commerce.Platforms","Health.Care","Shipping","SaaS","Supply.Chain.Management","Shipping.Broker","Business.Development","Technical.Support","Finance","Wholesale","PaaS","FinTech","Energy","Retail","Innovation.Management","Apps","Consumer","Employment","Waste.Management","Advertising","B2B","Solar","Content","Music","Billing","mHealth","Marketing.Automation","Nutrition","Child.Care","Clean.Energy","Market.Research","Video","Web.Development","Web.Design","Recycling","Water","Classifieds","CRM","Food.and.Beverage","Restaurants","Content.Discovery","Food.Delivery","Marketplace","Farmers.Market","Analytics","Broadcasting","Social.Media.Marketing","Digital.Media","Local","Automotive","Electronics","Advice","Transportation","Impact.Investing","Photo.Sharing","Handmade","Art","Content.Delivery","Project.Management","Children","Gaming","Enterprise.Software","Recruiting","Big.Data","Blogging.Platforms","Sports","Web.Hosting","Mobile.Apps","Medical","Wellness","Digital.Entertainment","Teenagers","Advertising.Platforms","Messaging","Emerging.Markets","Audio","Media.and.Entertainment","Video.Streaming","Mobile.Payments","Gift.Card","Cloud.Computing","Loyalty.Programs","Events","Brand.Marketing","Public.Relations","Web.Analytics","Digital.Marketing","Parenting","Identity.Management","Crowdfunding","SEO","Private.Social.Networking","Career.Planning","Consumer.Electronics","Skill.Assessment","EdTech","Gamification","X3D.Technology","Security","Wireless","Human.Resources","Colleges","College.Campuses","Universities","SMS","Text.Analytics","Guides","VoIP","Video.Chat","Video.Conferencing","Printing","Shoes","Crowdsourcing","File.Sharing","Local.Advertising","IT.and.Cybersecurity","Commercial.Real.Estate","Insurance","Construction","Collaboration","STEM.Education","Cryptocurrency","Developer.APIs","Food.Processing","Building.Material","Fitness","Charity","Bitcoin","Android","Farming","Ticketing","Coworking","Computer","Underserved.Children","Subscription.Service","Film","Video.on.Demand","IaaS","Cyber.Security","Incubators","Service.Industry","Task.Management","Document.Management","Primary.Education","Social.Bookmarking","Mechanical.Design","Industrial.Engineering","Energy.Storage","Journalism","Social.CRM","ICT","Accounting","Leisure","Taxi.Service","Cloud.Data.Services","Industrial","Graphic.Design","Developer.Tools","Organic","Car.Sharing","Coffee","country","funding_rounds","funding_type","investors"
"11","9jabookings","9jabookings.com is an online artist management website catering for the need of all those who are on the hunt to book any of their desired artiste/ celebrity/ talent for any corporate, private or social event...    9jabookings.com is an easy to use and information-laden website to book artistes and entertainment talents.    9jabookings.com offers special entertainment packages. If you have an artiste to be booked, just let us know...their management team will check the availability of that artiste and book him/her for you.",0,81,0.3,0.466091599699399,9,0,"jabookings online artist management website catering need hunt book desired artiste celebrity talent corporate private social event jabookings easy use information laden website book artistes entertainment talents jabookings offers special entertainment packages artiste booked just let us know management team check availability artiste book",FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nigeria",0,"",""
"12","A-Plus E-Learning","A-Plus E-Learning aims to provide students at both the Junior and Senior High School levels with tablets pre-installed with their E-Learning application.    This application consist of video lessons administered by professionally qualified teachers with years of experience teaching these courses under their belt. These include Mathematics, English, Science, Social Studies, Religious and Moral Education, French and Information and Communication Technology.    Students also have access to 100,000+ questions to try their hands on. These questions are put into both quiz and theory forms. Students are able to try their hands on the quiz questions and be graded automatically to test their knowledge. A timed quiz also allows students to have a feel of an examination environment.    It also includes past questions from 1990 to date in both theory and quiz forms. This enables students to try their hands on these questions and be graded automatically by the system.",0,145,0.825,0.384807644254793,33,0,"plus learning aims provide students junior senior high school levels tablets pre installed learning application application consist video lessons administered professionally qualified teachers years experience teaching courses belt include mathematics english science social studies religious moral education french information communication technology students access questions try hands questions put quiz theory forms students able try hands quiz questions graded automatically test knowledge timed quiz allows students feel examination environment includes past questions date theory quiz forms enables students try hands questions graded automatically system",FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ghana",0,"",""
"13","AB Microfinance Bank Nigeria","AB Microfinance Bank Nigeria is a foreign-owned financial institution, based in Lagos state, which offers a broad range of financial services to micro, small and medium-sized enterprises (MSMEs) and other clients in the lower income strata.",4900000,36,0.34375,0.482558704434814,11,1,"ab microfinance bank foreign owned financial institution based lagos state offers broad range financial services micro small medium sized enterprises msmes clients lower income strata",FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nigeria",1,"debt_financing","international-finance-corporation"
"14","Acadar","Provide social networking utilities with specific target towards Nigerians and Relatives of Nigerians living abroad. Comprehensively covers the Nigerian entertainment space in areas of Nigerian and Ghanaian Movies and Latest Nigerian Music",0,32,0.55,0.503831473655779,22,0,"provide social networking utilities specific target towards nigerians relatives nigerians living abroad comprehensively covers entertainment space areas movies latest music",FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nigeria",0,"",""
"15","Academic Journals","Academic Journals is a broad-based publisher of peer-reviewed open access journals. Academic Journals currently publishes 111 open access journals covering art and humanities, engineering, medical science, social sciences, biological sciences, physical sciences and agricultural sciences.",0,34,0.6,0.49827287912244,18,0,"academic journals broad based publisher peer reviewed open access journals academic journals currently publishes open access journals covering art humanities engineering medical science social sciences biological sciences physical sciences agricultural sciences",FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nigeria",0,"",""
"16","Access Bank Plc.","Access Bank (Ghana) Limited provides banking products and services to individual and business customers in Ghana. It offers standard savings and current, access advantage, solo, and premier accounts. The company also provides online banking services that include ATM, online access, and point-of-sale terminal services; and bills payment and Western Union money transfer services. The company was founded in 2009 and is based in Accra, Ghana. Access Bank (Ghana) Limited operates as a subsidiary of Access Bank Plc.",0,76,0.133333333333333,0.34574590364176,4,0,"access bank limited provides banking products services individual business customers offers standard savings current access advantage solo premier accounts company provides online banking services include atm online access point sale terminal services bills payment western union money transfer services company founded based accra access bank limited operates subsidiary access bank plc",FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ghana",0,"",""
"17","Access-Afya","Access Afya is committed to improving healthcare options for low-income Kenyans. They are doing this through a mini-clinic model that is using the latest health technologies to deliver high quality, efficient healthcare.",0,32,0.743589743589744,0.442359030054757,29,0,"access afya committed improving healthcare options low income kenyans mini clinic model using latest health technologies deliver high quality efficient healthcare",FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kenya",0,"",""
"18","ACCION Microfinance Bank","Accion Microfinance Bank Limited was incorporated in May 2006 to carry on microfinance banking business and was granted an operating license by the Central Bank of Nigeria in April, 2007.  Accion commenced business operations in May 2007.  Our management team comprises seasoned and distinguished professionals from diverse background and is ably complemented by the expertise of our technical partners, ACCION International.  At Accion Microfinance Bank, we have our core values, business philosophy and methodology that makes us standout as a leading Microfinance Bank in Nigeria.",0,82,0.25,0.43994134506406,8,0,"accion microfinance bank limited incorporated may carry microfinance banking business granted operating license central bank april accion commenced business operations may management team comprises seasoned distinguished professionals diverse background ably complemented expertise technical partners accion international accion microfinance bank core values business philosophy methodology makes us standout leading microfinance bank",FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nigeria",0,"",""
"19","Ace Technologies","Ace Technologies has been able to establish itself as a company providing custom made solutions to a wide range of customers, thereby enhancing their business processes and exciting their customers.    Since our establishment in Ghana in 2006, we have earned the trust of companies and institutions of all sizes by meeting their needs through tailor made, web based solutions and our efficient delivery system.    We ensure a high level of customer satisfaction by supporting our applications and deployment with partnerships and distributorships with the best in the industry.    Our values are integrity, honesty, excellence, continual improvement, and mutual respect. We are dedicated to our customers and partners and have an ardor for technology. We seize every opportunity to take on big challenges, and pride ourselves in seeing them through.",0,128,0.407407407407407,0.50071174413254,11,0,"ace technologies able establish company providing custom made solutions wide range customers thereby enhancing business processes exciting customers since establishment earned trust companies institutions sizes meeting needs tailor made web based solutions efficient delivery system ensure high level customer satisfaction supporting applications deployment partnerships distributorships best industry values integrity honesty excellence continual improvement mutual respect dedicated customers partners ardor technology seize every opportunity take big challenges pride seeing",FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ghana",0,"",""
"20","ACE-Africa Courier Express","Founded in 2013, Africa Courier Express (ACE) is currently in 5 cities in Nigeria and expanding rapidly.     ACE has partnered with major e-Commerce retailers to offer affordable and reliable movement of consumer packages across Africa. Our technology-enabled logistics solutions, anchored by a first-class customer service team and dedicated riders, create a seamless customer experience for both retailers and customers.",3715000,57,0.444444444444444,0.506369683541833,12,1,"founded courier express ace currently cities expanding rapidly ace partnered major commerce retailers offer affordable reliable movement consumer packages across technology enabled logistics solutions anchored first class customer service team dedicated riders create seamless customer experience retailers customers",FALSE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nigeria",2,"seed|seed","interswitch-inc|savannah-fund|africa-angels-network"
"21","AceBeauti","AceBeauti is an early stage location-based startup in Nigeria that helps users discover and book beauty services in and around their neighborhood based on review and recommendations from trusted friends.",0,30,0.625,0.491869376837965,20,0,"acebeauti early stage location based startup helps users discover book beauty services around neighborhood based review recommendations trusted friends",FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nigeria",0,"",""
"22","ACRE","Kilimo Salama provides affordable agricultural insurance to small-scale Kenyan farmers, protecting their investment against drought and prolonged rains. Unlike traditional insurance covering large farms, the affordable Kilimo Salama model covers thousands of farmers with automated weather stations, local registration points and mobile technology. Insured farmers now continue to use improved inputs and rely less on food aid after poor weather ruins harvests.    There are over 4 million smallholder farming households in Kenya practicing rain-fed agriculture, a majority of whom can benefit from insurance. Our experience shows a realistic target uptake from this potential market should be around 10% of the value of production or inputs used. For food crops, total investment in inputs is $1B meaning $3.04M in fees annually. Total harvest values for the crops is $8.7B, meaning $24.4M in fees annually.    Over the past 3 years, Kilimo Salama has successfully developed a weather micro- insurance distribution channel using a mobile phone registration platform in over 80 village agricultural input stores, reaching 50,000+ resource-poor farmers in six drought-prone areas of Kenya. The insurance supports increased confidence to invest in certified inputs and facilitates improved crop production through extension services from partners. Reliance on food aid is reduced due to timely insurance compensation via a mobile money transfer service, compared to lengthy claims procedures in traditional insurance products.",0,213,0.645161290322581,0.48637345711392,20,0,"kilimo salama provides affordable agricultural insurance small scale farmers protecting investment drought prolonged rains unlike traditional insurance covering large farms affordable kilimo salama model covers thousands farmers automated weather stations local registration points mobile technology insured farmers now continue use improved inputs rely less food aid poor weather ruins harvests million smallholder farming households practicing rain fed agriculture majority benefit insurance experience shows realistic target uptake potential market around value production inputs used food crops total investment inputs b meaning fees annually total harvest values crops b meaning fees annually past years kilimo salama successfully developed weather micro insurance distribution channel using mobile phone registration platform village agricultural input stores reaching resource poor farmers six drought prone areas insurance supports increased confidence invest certified inputs facilitates improved crop production extension services partners reliance food aid reduced due timely insurance compensation via mobile money transfer service compared lengthy claims procedures traditional insurance products",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","Adapt Plus","Adapt + is an enterprise development-based program that focuses on developing, distribution and training in alternative energy options. The niche need addressed by the program is the cooking energy deficit and over exploitation of forest resources for charcoal and wood fuel. The program's strategy is recycling of the country's abundant bio-waste for alternative energy to foster adaptation to Climate Change and livelihood improvement.",0,62,0.407407407407407,0.50071174413254,11,0,"adapt enterprise development based program focuses developing distribution training alternative energy options niche need addressed program cooking energy deficit exploitation forest resources charcoal wood fuel program strategy recycling country abundant bio waste alternative energy foster adaptation climate change livelihood improvement",FALSE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Uganda",0,"",""
"24","Adlink LTD","AD-LINK LTD is a Kenyan Owned Start Up that began operations in Nov 2014.      They exist to help small businesses effectively market their products across different offline and digital advertising channels. From Content Creation & Design to market strategy and AD Distribution, They cover the full range of services that are tailored to make sure your message reaches your ideal target audience",0,60,0.485714285714286,0.50709255283711,17,0,"ad link ltd owned start began operations nov exist help small businesses effectively market products across different offline digital advertising channels content creation design market strategy ad distribution cover full range services tailored make sure message reaches ideal target audience",FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kenya",0,"",""
"25","AdsBrook","An African internet and mobile Ad Network that provides relevant ads to web and mobile publishers and application developers thereby enabling businesses and advertising agencies to reach a new and wider audience through web and mobile channels.",0,37,0.388888888888889,0.494413232473044,14,0,"internet mobile ad network provides relevant ads web mobile publishers application developers thereby enabling businesses advertising agencies reach new wider audience web mobile channels",FALSE,FALSE,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ghana",0,"",""
"26","Adugbo","Adugbo is a platform for the contextually relevant discovery of local information and services.    Adugbo also provides self-service tools for local merchants and service providers to showcase and effectively promote their offerings to customers within geographical regions they serve.",0,39,0.516129032258065,0.508000508000762,16,0,"adugbo platform contextually relevant discovery local information services adugbo provides self service tools local merchants service providers showcase effectively promote offerings customers within geographical regions serve",FALSE,FALSE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nigeria",0,"",""
